,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
log_lik[6],-3.94019,0.00288048,0.189888,0.175243,-4.28524,-3.91445,-3.67858,4576.71,3932.45,1.00045
log_lik[7],-6.51079,0.00912352,0.588839,0.572232,-7.5447,-6.46908,-5.61452,4247.12,3244.76,1.00034
log_lik[8],-4.36672,0.00106045,0.0607897,0.0464721,-4.48211,-4.35623,-4.29171,3604.74,3556.29,1.00054
log_lik[9],-5.98751,0.00266169,0.172216,0.154316,-6.30806,-5.95288,-5.77992,4362.83,3636.35,0.999713
log_lik[10],-2.86807,0.00442681,0.300253,0.299848,-3.3879,-2.85648,-2.40864,4620.32,3651.79,1.00071
log_lik[11],-7.23761,0.00618,0.383342,0.3781,-7.90527,-7.21016,-6.663,3933.29,3655.94,0.999644
log_lik[12],-5.19207,0.00288653,0.17723,0.17362,-5.51302,-5.17386,-4.94582,3885.51,3650.44,1.0
log_lik[13],-3.18972,0.00318564,0.215086,0.213287,-3.56815,-3.17483,-2.85764,4647.75,3792.47,1.00081
log_lik[14],-6.68517,0.00676434,0.429502,0.407982,-7.46144,-6.64497,-6.05822,4207.16,3660.87,0.999925
log_lik[15],-2.55338,0.00344356,0.233964,0.226986,-2.97786,-2.52393,-2.22719,4728.02,3650.62,1.00088
log_lik[16],-7.00364,0.00117777,0.0679882,0.0526175,-7.1344,-6.99118,-6.91807,3791.24,3032.56,1.0006
log_lik[17],-3.06366,0.000861012,0.0510291,0.0401859,-3.15935,-3.05544,-2.99947,3744.81,3532.13,0.999888
log_lik[18],-4.77475,0.00477281,0.300834,0.26136,-5.35459,-4.70827,-4.43147,4188.36,3726.28,1.00014
log_lik[19],-3.80637,0.00363083,0.24061,0.232294,-4.23787,-3.78703,-3.45383,4615.45,3548.41,1.00017
log_lik[20],-4.17789,0.00147037,0.0892105,0.0696303,-4.35265,-4.15704,-4.07453,4099.62,3349.89,1.00047
log_lik[21],-4.55904,0.00316674,0.219749,0.206978,-4.98216,-4.52215,-4.27862,4867.67,3745.06,1.00037
log_lik[22],-6.63489,0.00104453,0.0639172,0.0494002,-6.75351,-6.62459,-6.55523,4029.05,3462.47,1.00004
log_lik[23],-3.88465,0.00194264,0.121433,0.0731292,-4.13147,-3.84654,-3.76815,4337.27,3676.01,1.00017
log_lik[24],-3.06008,0.000802795,0.0476857,0.0386959,-3.14674,-3.05158,-2.99906,3972.3,3271.08,1.00071
log_lik[25],-6.43092,0.00862844,0.535531,0.524129,-7.38313,-6.37001,-5.6529,3958.82,3485.21,1.00005
log_lik[26],-4.41268,0.000779985,0.0475566,0.0419279,-4.49637,-4.40787,-4.34698,4148.91,3385.63,0.999437
log_lik[27],-3.10339,0.00456937,0.284054,0.193768,-3.67496,-3.00587,-2.83981,4011.23,3672.45,0.999581
log_lik[28],-5.65241,0.00372185,0.22974,0.219462,-6.06406,-5.63048,-5.31825,4041.18,2918.35,1.00161
log_lik[29],-4.32686,0.00423192,0.257881,0.152063,-4.8465,-4.23691,-4.09897,3998.46,3624.26,0.999982
log_lik[30],-4.4624,0.0020669,0.128401,0.105732,-4.71882,-4.43079,-4.3147,4168.98,3445.57,1.0004
log_lik[31],-4.47845,0.00100953,0.0609123,0.0460421,-4.59038,-4.46931,-4.40277,4055.77,3328.86,0.999636
log_lik[32],-4.04634,0.00107965,0.0675999,0.0519874,-4.1742,-4.03289,-3.96387,3957.56,3247.49,1.00005
log_lik[33],-5.05397,0.00125433,0.071391,0.0571616,-5.18868,-5.04096,-4.96332,3570.32,3597.13,0.999865
log_lik[34],-3.39363,0.0014713,0.0919988,0.071832,-3.57375,-3.36977,-3.29201,4145.5,3691.56,0.999702
log_lik[35],-7.6849,0.00114234,0.0674828,0.0505937,-7.80516,-7.67375,-7.60357,3843.37,3297.75,0.999888
log_lik[36],-4.72337,0.000931348,0.057573,0.0475322,-4.83265,-4.71415,-4.64823,4041.4,3689.22,0.999899
log_lik[37],-2.40329,0.000956501,0.0625329,0.0499117,-2.52559,-2.38797,-2.33036,4538.42,3692.89,1.00016
log_lik[38],-3.67122,0.00112539,0.0660898,0.0481771,-3.79805,-3.65793,-3.59527,3690.79,3452.85,1.00012
log_lik[39],-4.13026,0.0048166,0.294001,0.273043,-4.68568,-4.06705,-3.7678,3725.54,3386.51,1.00007
log_lik[40],-8.03587,0.00437389,0.286216,0.280256,-8.55747,-8.0004,-7.63033,4295.09,3641.86,0.999777
log_lik[41],-6.02819,0.00449374,0.295091,0.292643,-6.55755,-5.99635,-5.59846,4314.92,3704.81,0.999939
log_lik[42],-5.68287,0.00342098,0.217373,0.195266,-6.11275,-5.63928,-5.41456,4081.76,3822.6,0.999744
log_lik[43],-7.94677,0.00905785,0.606943,0.60794,-9.02624,-7.91883,-7.0078,4533.91,3397.72,0.999642
log_lik[44],-2.94767,0.0015105,0.0991816,0.0782368,-3.14359,-2.9215,-2.83791,4739.18,3652.37,0.999844
log_lik[45],-4.33301,0.00367057,0.243504,0.223924,-4.80537,-4.28482,-4.03277,4615.42,3516.9,1.00009
log_lik[46],-7.51771,0.0011453,0.0676329,0.0520763,-7.64639,-7.50579,-7.43394,3847.56,3397.94,1.00016
log_lik[47],-3.70291,0.00105282,0.0649342,0.0478657,-3.81988,-3.69038,-3.62583,4077.99,3833.86,1.0004
log_lik[48],-5.29005,0.00375219,0.194853,0.102114,-5.6838,-5.22229,-5.12067,2893.34,3003.75,0.999694
log_lik[49],-2.44831,0.00174424,0.112022,0.0845675,-2.67928,-2.41495,-2.33253,4770.07,3521.0,1.00021
log_lik[50],-5.17323,0.00166201,0.100886,0.0794525,-5.3797,-5.14985,-5.05666,3809.75,3418.2,1.0011
log_lik[51],-6.40701,0.00245608,0.146527,0.140039,-6.67416,-6.38631,-6.20685,3692.99,3631.35,1.00042
log_lik[52],-6.04592,0.00634463,0.324234,0.151418,-6.70245,-5.92985,-5.79137,2912.7,3301.86,1.00115
log_lik[53],-3.87275,0.00270435,0.174946,0.163175,-4.20767,-3.84004,-3.65341,4295.77,3465.49,1.0001
log_lik[54],-3.16932,0.00101282,0.0542518,0.0414831,-3.26795,-3.16031,-3.10344,3169.32,3265.91,0.999777
log_lik[55],-3.65398,0.000774916,0.0457051,0.0383771,-3.7384,-3.64891,-3.59101,3886.45,3681.38,1.0
log_lik[56],-6.25768,0.00318666,0.198133,0.18471,-6.64018,-6.22348,-5.99875,3901.96,3395.83,1.00015
log_lik[57],-1.90228,0.0016793,0.11386,0.108875,-2.11885,-1.88297,-1.75552,4850.65,3412.05,0.999839
log_lik[58],-3.58247,0.00126369,0.0710187,0.0497486,-3.71202,-3.56785,-3.50181,3537.26,3563.78,0.999519
log_lik[59],-5.6316,0.00824299,0.550016,0.547917,-6.58022,-5.5805,-4.81447,4482.57,3682.2,1.00021
log_lik[60],-3.66305,0.00098254,0.0554948,0.0438553,-3.76492,-3.65351,-3.59285,3555.03,3216.32,1.0
log_lik[61],-4.98966,0.00320643,0.192095,0.185177,-5.33117,-4.96592,-4.7228,3646.41,3503.47,0.999428
log_lik[62],-2.85011,0.00273461,0.186226,0.178157,-3.19474,-2.81879,-2.60498,4727.86,3752.77,1.00012
log_lik[63],-2.21004,0.00265035,0.172035,0.17167,-2.50066,-2.20209,-1.94295,4206.17,3304.81,1.00031
log_lik[64],-2.55327,0.002446,0.140407,0.0750344,-2.84609,-2.50402,-2.43214,3534.42,3485.85,1.00052
log_lik[65],-5.02768,0.00816534,0.563444,0.383504,-6.17297,-4.84026,-4.52526,5738.19,3562.2,1.00081
log_lik[66],-5.28671,0.00382794,0.245673,0.172856,-5.78747,-5.20582,-5.04516,4476.16,3416.51,1.00048
log_lik[67],-4.73814,0.00514126,0.296622,0.156711,-5.33649,-4.6264,-4.48563,3645.95,3541.73,0.999812
log_lik[68],-2.03822,0.00403477,0.26655,0.263829,-2.51671,-2.0202,-1.64653,4500.15,3042.29,1.00142
log_lik[69],-3.25907,0.00196565,0.107916,0.0633293,-3.47156,-3.22772,-3.15561,3453.93,3167.33,1.00043
log_lik[70],-1.66038,0.00394348,0.268486,0.256927,-2.15421,-1.62553,-1.29082,5228.34,3290.28,1.00051
log_lik[71],-1.97713,0.00383678,0.245928,0.191908,-2.47569,-1.90261,-1.7353,5081.92,3324.38,0.999871
log_lik[72],-3.99972,0.00861724,0.575667,0.497131,-5.10223,-3.862,-3.34964,4611.93,3510.44,1.00008
log_lik[73],-2.78748,0.00365339,0.211109,0.105057,-3.21349,-2.70981,-2.61359,3598.08,3444.38,0.999685
log_lik[74],-6.64653,0.0062709,0.428577,0.424431,-7.40247,-6.59669,-6.02531,4630.65,3271.93,1.00035
log_lik[75],-2.99396,0.00114188,0.0719733,0.0624545,-3.13215,-2.9793,-2.90315,4321.4,3619.65,0.999793
log_lik[76],-3.05898,0.000719689,0.0452089,0.0376432,-3.14403,-3.05225,-3.00073,4240.55,3546.94,1.0004
log_lik[77],-4.14574,0.00228184,0.148913,0.13912,-4.41798,-4.12044,-3.95159,4333.14,3902.68,1.0008
log_lik[78],-5.01915,0.0025493,0.172837,0.166926,-5.33499,-4.99678,-4.77909,4869.06,3833.76,0.999441
log_lik[79],-5.10653,0.00519455,0.356707,0.354201,-5.75423,-5.06597,-4.59464,4783.8,3859.97,1.00209
log_lik[80],-3.11345,0.000845274,0.0481989,0.0379546,-3.2038,-3.10555,-3.05402,3700.46,3138.42,1.00077
log_lik[81],-3.59221,0.00119079,0.0789192,0.0711945,-3.74018,-3.57837,-3.4911,4508.3,3817.8,0.99948
log_lik[82],-2.99166,0.000562289,0.0346839,0.0318388,-3.05276,-2.98822,-2.94161,4175.29,3278.16,1.0025
log_lik[83],-3.05483,0.000739407,0.0429109,0.0357529,-3.13209,-3.04959,-2.99924,3704.65,3240.21,1.00017
log_lik[84],-1.88989,0.0013863,0.0913598,0.0879849,-2.06008,-1.8784,-1.76591,4615.77,3516.73,0.999599
log_lik[85],-3.27058,0.00119228,0.0807777,0.0679994,-3.42531,-3.25395,-3.17132,4729.03,3827.59,0.99991
log_lik[86],-4.0595,0.000929963,0.0583807,0.0476582,-4.16744,-4.04915,-3.98514,4175.33,3502.71,0.999927
log_lik[87],-1.86747,0.00286335,0.203745,0.193983,-2.24933,-1.83824,-1.59017,5310.92,3514.83,1.00165
log_lik[88],-3.0519,0.00103017,0.0681075,0.0605939,-3.18167,-3.041,-2.96388,4594.79,3883.97,1.00069
log_lik[89],-2.26691,0.00115038,0.0614422,0.0378953,-2.38444,-2.24988,-2.20598,3167.79,3169.3,1.00092
log_lik[90],-4.45265,0.00260817,0.170777,0.165999,-4.76113,-4.43224,-4.21457,4294.88,3955.55,1.00171
log_lik[91],-3.22812,0.000813012,0.0535409,0.0459458,-3.3273,-3.21931,-3.15654,4561.3,3434.98,1.00019
log_lik[92],-3.69717,0.00316448,0.217228,0.212894,-4.07286,-3.68811,-3.35966,4727.87,3796.81,1.00062
log_lik[93],-2.38182,0.00212452,0.141403,0.139387,-2.63002,-2.37375,-2.16273,4473.83,3914.04,1.00154
log_lik[94],-3.96875,0.000927897,0.0540552,0.0435365,-4.06721,-3.96143,-3.89915,3659.56,3375.11,1.00002
log_lik[95],-2.74662,0.00179683,0.126881,0.0896306,-3.01037,-2.70709,-2.61837,5449.35,4061.15,1.00037
log_lik[96],-4.17175,0.0047786,0.320162,0.282673,-4.80126,-4.08852,-3.82242,4992.65,3542.53,0.999916
log_lik[97],-3.8387,0.00351585,0.23023,0.22259,-4.24434,-3.81873,-3.50008,4358.69,3930.09,1.00179
log_lik[98],-4.84968,0.0057733,0.405307,0.403393,-5.5393,-4.84248,-4.19104,4941.41,3795.58,1.00065
log_lik[99],-4.30076,0.00243403,0.162503,0.15419,-4.59957,-4.27766,-4.0763,4515.32,3868.43,1.00131
log_lik[100],-3.06034,0.000814432,0.0479163,0.0381621,-3.14859,-3.05234,-2.99887,3909.34,3320.29,1.00028
log_lik[101],-3.64677,0.00173673,0.117243,0.103359,-3.87268,-3.62079,-3.50325,4823.65,3512.51,1.00011
log_lik[102],-2.01474,0.00193616,0.131132,0.127607,-2.26301,-1.99989,-1.82715,4846.36,3836.1,1.00094
log_lik[103],-3.50946,0.000899318,0.0583495,0.047762,-3.61946,-3.50033,-3.43469,4624.33,3620.36,1.00158
log_lik[104],-2.87802,0.0011363,0.0755149,0.0689854,-3.0199,-2.86542,-2.77999,4620.2,3879.81,1.00053
log_lik[105],-3.46771,0.0029235,0.205342,0.183331,-3.85931,-3.4272,-3.21224,5014.43,3945.9,1.00103
log_lik[106],-3.3889,0.000900733,0.0537378,0.0421207,-3.48875,-3.38002,-3.3207,3826.53,3477.87,1.00167
log_lik[107],-2.73908,0.00072773,0.0451539,0.0360346,-2.82335,-2.73154,-2.68213,4340.43,3715.39,1.00072
log_lik[108],-4.05318,0.00118196,0.0726538,0.0550786,-4.19413,-4.03795,-3.96714,4118.62,3550.65,0.999922
log_lik[109],-1.84849,0.00085502,0.0568156,0.0540408,-1.9532,-1.84162,-1.76831,4574.17,3776.85,1.00001
log_lik[110],-3.25619,0.000702453,0.0444575,0.0378211,-3.33944,-3.2497,-3.19585,4294.76,3462.79,1.00036
log_lik[111],-2.73674,0.000742744,0.0439496,0.0346854,-2.82143,-2.72958,-2.68102,3993.34,3649.62,0.999952
log_lik[112],-3.28393,0.00190648,0.133269,0.114612,-3.54144,-3.25206,-3.13015,5184.56,3868.86,1.00021
log_lik[113],-5.00498,0.00107639,0.0701542,0.0593781,-5.13718,-4.9923,-4.91345,4399.7,3178.16,0.999774
log_lik[114],-3.54016,0.000816224,0.052884,0.0444261,-3.64094,-3.53202,-3.46981,4465.71,3513.52,1.00061
log_lik[115],-3.25568,0.000736125,0.044853,0.0385476,-3.33701,-3.24953,-3.19706,4156.89,3521.54,1.00263
log_lik[116],-2.08508,0.00246131,0.166322,0.161566,-2.38997,-2.06734,-1.84887,4880.13,3798.88,1.00074
log_lik[117],-2.91945,0.00238214,0.151387,0.151299,-3.19536,-2.90507,-2.70153,4164.72,3870.9,1.00089
log_lik[118],-3.18339,0.0012451,0.0719784,0.0477101,-3.31898,-3.16688,-3.10532,3611.72,3138.54,0.999851
log_lik[119],-3.41379,0.00147886,0.0961632,0.091721,-3.58986,-3.39866,-3.28732,4505.75,3705.59,0.999794
log_lik[120],-5.12702,0.00127186,0.087488,0.0771545,-5.28778,-5.11087,-5.01363,4923.57,3724.55,1.00066
log_lik[121],-6.1431,0.00152832,0.103895,0.101084,-6.32767,-6.12848,-5.99939,4788.95,3848.35,1.00164
log_lik[122],-6.59144,0.00280403,0.189827,0.182641,-6.93353,-6.56321,-6.32966,4515.56,3194.96,1.00204
log_lik[123],-5.47613,0.00101587,0.0678487,0.0618911,-5.60225,-5.46605,-5.38317,4809.37,3490.7,1.00015
log_lik[124],-5.02332,0.00167622,0.10149,0.066806,-5.23013,-4.9961,-4.91596,3980.54,3577.08,1.00046
log_lik[125],-6.05117,0.00355314,0.234437,0.232546,-6.46016,-6.02813,-5.7044,4403.1,3809.64,1.00126
log_lik[126],-5.88579,0.00161913,0.105447,0.0891562,-6.08921,-5.8627,-5.75718,4186.54,2725.19,0.999804
log_lik[127],-5.85994,0.000784601,0.0539397,0.0502305,-5.95872,-5.85473,-5.78274,4962.84,3538.69,1.00026
log_lik[128],-6.15725,0.00176016,0.108685,0.0931147,-6.36521,-6.13431,-6.02368,4119.02,3309.62,1.00076
log_lik[129],-5.046,0.000678135,0.043498,0.0393037,-5.12085,-5.04325,-4.98133,4237.96,3213.45,0.999699
log_lik[130],-5.70882,0.000776393,0.0494917,0.0443594,-5.79787,-5.70454,-5.63765,4229.36,3353.54,1.00001
log_lik[131],-6.02084,0.00381887,0.272274,0.274837,-6.50075,-6.00465,-5.6113,5167.3,3580.84,1.00121
log_lik[132],-5.97045,0.000784623,0.0501392,0.0447449,-6.06014,-5.96521,-5.90047,4337.33,3437.26,1.00212
log_lik[133],-5.73234,0.00135804,0.0859061,0.0626547,-5.89537,-5.7145,-5.63354,4185.85,3124.65,0.999866
log_lik[134],-5.00075,0.00341299,0.22379,0.141648,-5.46654,-4.92648,-4.79404,4896.73,3220.23,1.00074
log_lik[135],-6.12844,0.00586967,0.380874,0.370035,-6.82546,-6.08802,-5.58466,4357.58,3746.44,1.00001
log_lik[136],-5.99665,0.0012533,0.0700608,0.0519874,-6.12619,-5.98377,-5.912,3312.94,3315.4,0.999632
log_lik[137],-5.60546,0.00323304,0.229644,0.228194,-6.00497,-5.58877,-5.25511,5119.18,3752.6,1.00037
log_lik[138],-5.48218,0.00106047,0.0562602,0.0471912,-5.58426,-5.4743,-5.40654,3259.95,3176.77,1.00024
log_lik[139],-4.69733,0.00190761,0.128207,0.118912,-4.94401,-4.67537,-4.53032,4721.08,4096.19,1.0019
log_lik[140],-6.66585,0.00265137,0.181868,0.180262,-6.99583,-6.64681,-6.40673,4822.84,3734.53,1.0005
log_lik[141],-5.46528,0.00110239,0.0712215,0.0625657,-5.60146,-5.45328,-5.37404,4596.1,3811.48,1.00054
log_lik[142],-5.76703,0.00126318,0.0764635,0.0631513,-5.91714,-5.75233,-5.66993,3961.9,3577.52,0.999835
log_lik[143],-5.82247,0.00193719,0.120497,0.117667,-6.03785,-5.80777,-5.65113,4039.0,3278.9,1.00128
log_lik[144],-5.37439,0.00186492,0.114194,0.0834481,-5.60456,-5.34245,-5.25062,4064.68,3737.61,1.0
log_lik[145],-6.25404,0.0083715,0.518742,0.478124,-7.23588,-6.14649,-5.62737,3866.96,3594.55,1.00055
log_lik[146],-5.30313,0.00142438,0.085232,0.0735147,-5.46404,-5.28678,-5.19349,3577.74,3573.54,1.00085
log_lik[147],-5.2734,0.00564031,0.355804,0.326128,-5.95089,-5.20174,-4.82934,4160.11,3557.03,1.00072
log_lik[148],-4.62761,0.00196094,0.115886,0.0924623,-4.85297,-4.59788,-4.49613,3684.35,3162.65,1.00181
log_lik[149],-4.8328,0.00586927,0.254973,0.115109,-5.33418,-4.74059,-4.62814,2240.62,2188.18,1.00146
log_lik[150],-5.67971,0.00299994,0.187543,0.177119,-6.02635,-5.65245,-5.42539,4051.68,3345.62,1.00053
log_lik[151],-5.35893,0.00215764,0.141992,0.140121,-5.61561,-5.34091,-5.16147,4475.98,3808.33,0.999764
log_lik[152],-5.45617,0.00208519,0.129642,0.089853,-5.70773,-5.41769,-5.32048,4315.15,3485.98,0.999608
log_lik[153],-8.68713,0.00870996,0.556907,0.536679,-9.65314,-8.651,-7.85142,4112.23,3672.56,1.0015
log_lik[154],-5.20308,0.00136109,0.0804602,0.0581179,-5.36004,-5.18456,-5.111,3955.66,3613.04,1.00054
log_lik[155],-5.8634,0.00382789,0.273281,0.270693,-6.34609,-5.84557,-5.43464,5126.26,3457.51,1.00042
log_lik[156],-6.30259,0.00481934,0.315093,0.309107,-6.86704,-6.27746,-5.82256,4291.23,3512.44,1.00018
log_lik[157],-6.03222,0.00634206,0.409633,0.422163,-6.74596,-5.99738,-5.40976,4134.78,3272.34,1.00023
log_lik[158],-6.59164,0.00312403,0.214804,0.205355,-6.98509,-6.56018,-6.29844,4984.25,3890.01,1.0007
log_lik[159],-5.70054,0.000772626,0.0483397,0.0446633,-5.78829,-5.69634,-5.62828,4023.28,3513.37,1.00099
log_lik[160],-5.71928,0.00306346,0.188008,0.165191,-6.09274,-5.679,-5.4977,4123.26,3703.38,1.00108
log_lik[161],-6.00711,0.00427625,0.292576,0.29546,-6.51974,-5.98538,-5.5761,4689.86,3571.46,1.00025
log_lik[162],-5.05545,0.00153717,0.096506,0.0613055,-5.24634,-5.03131,-4.95492,4245.54,3657.45,1.00112
