,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
log_lik[18],-4.76341,0.00463072,0.295553,0.26033,-5.33772,-4.70033,-4.42419,4304.31,3690.15,0.999464
log_lik[19],-3.83278,0.00409757,0.241574,0.232464,-4.26611,-3.81437,-3.47018,3755.67,3459.96,1.00048
log_lik[20],-4.16549,0.00137443,0.0853704,0.0665391,-4.33922,-4.14488,-4.06646,4087.33,3320.13,1.00003
log_lik[21],-4.54252,0.00331113,0.211915,0.195429,-4.93147,-4.50846,-4.26617,4203.42,3840.97,1.00042
log_lik[22],-6.65087,0.00143061,0.0886624,0.0608978,-6.82877,-6.63017,-6.55394,4205.01,3146.6,1.00012
log_lik[23],-3.86765,0.00173324,0.109312,0.068333,-4.08357,-3.83589,-3.76059,4414.48,3648.75,0.999477
log_lik[24],-3.05689,0.000824822,0.0494461,0.0394816,-3.14873,-3.04817,-2.9954,3901.83,3221.06,0.999846
log_lik[25],-6.38266,0.00828252,0.533864,0.525582,-7.33412,-6.33992,-5.58448,4154.83,3689.17,0.999411
log_lik[26],-4.40537,0.000754447,0.0470982,0.0403934,-4.48712,-4.39936,-4.34071,4103.12,3345.14,1.00118
log_lik[27],-3.11115,0.00501957,0.305876,0.199506,-3.74852,-3.00529,-2.83778,4061.11,3705.89,1.00018
log_lik[28],-5.61824,0.00370693,0.227095,0.220663,-6.03986,-5.59757,-5.2859,3762.64,3551.53,0.999689
log_lik[29],-4.31197,0.00393009,0.245534,0.152337,-4.78129,-4.23043,-4.09,4012.99,3615.73,0.999597
log_lik[30],-4.46556,0.00232185,0.131752,0.113189,-4.7223,-4.43694,-4.30902,3644.9,3453.12,1.00054
log_lik[31],-4.46992,0.00105161,0.0591985,0.0451452,-4.57828,-4.45953,-4.39762,3648.58,2944.78,1.00142
log_lik[32],-4.04259,0.00121104,0.0702697,0.0513499,-4.18116,-4.02758,-3.9604,3599.36,3380.82,1.00139
log_lik[33],-5.05173,0.00121918,0.0759939,0.0619727,-5.19582,-5.03586,-4.96117,4266.64,3536.89,0.999997
log_lik[34],-3.38244,0.00151723,0.089011,0.0657162,-3.55645,-3.36029,-3.28324,3800.31,3483.47,1.00097
log_lik[35],-7.68733,0.00128512,0.0779413,0.055894,-7.836,-7.67023,-7.59625,4053.46,3365.05,0.999913
log_lik[36],-4.72288,0.00105763,0.062773,0.0494744,-4.83976,-4.71242,-4.64346,3923.78,2996.46,0.999855
log_lik[37],-2.41061,0.00114051,0.0682337,0.0562054,-2.5453,-2.39501,-2.33063,3985.14,3682.88,0.999847
log_lik[38],-3.66508,0.00111955,0.0665034,0.0465017,-3.79182,-3.64995,-3.58918,3847.52,3252.94,1.00106
log_lik[39],-4.12252,0.00447356,0.287984,0.271034,-4.66306,-4.07188,-3.75885,4231.49,3015.77,1.00004
log_lik[40],-8.05872,0.00439001,0.304117,0.297469,-8.61462,-8.02109,-7.62367,4818.43,3952.45,1.00029
log_lik[41],-6.01075,0.00450458,0.311615,0.298818,-6.57751,-5.97776,-5.54925,4850.28,3825.01,0.999926
log_lik[42],-5.70483,0.00345381,0.238975,0.212701,-6.16152,-5.66146,-5.41142,5008.39,3430.15,1.00068
log_lik[43],-7.91854,0.00832282,0.603271,0.601876,-8.97521,-7.89162,-6.99375,5277.26,3065.64,1.00125
log_lik[44],-2.9315,0.00146725,0.097,0.0713575,-3.12172,-2.90377,-2.82992,4714.55,3761.63,1.00097
log_lik[45],-4.29856,0.00369124,0.237167,0.20815,-4.77045,-4.24494,-4.01534,4439.0,3394.12,1.00111
log_lik[46],-7.50707,0.00112037,0.0645581,0.0517353,-7.62623,-7.49551,-7.42635,3767.67,3291.53,1.0005
log_lik[47],-3.70558,0.00112132,0.0731829,0.0537813,-3.8493,-3.68945,-3.62151,4404.8,3440.51,0.999957
log_lik[48],-5.27056,0.00352531,0.192044,0.0962282,-5.62157,-5.20871,-5.10975,3291.23,3337.58,1.00067
log_lik[49],-2.44676,0.00187302,0.119767,0.0862354,-2.68716,-2.41002,-2.32771,4448.14,3682.91,1.00178
log_lik[50],-5.16021,0.00151996,0.0946791,0.0757534,-5.34024,-5.13767,-5.04966,3967.38,3238.78,1.00046
log_lik[51],-6.3711,0.00229082,0.143862,0.134109,-6.63783,-6.34746,-6.18293,4324.27,3373.22,1.00109
log_lik[52],-6.03605,0.00616506,0.326144,0.152404,-6.64332,-5.92103,-5.78425,3067.39,3269.11,0.999411
log_lik[53],-3.85333,0.00262783,0.171397,0.154887,-4.18759,-3.81834,-3.64262,4458.99,3546.95,1.00159
log_lik[54],-3.16356,0.00104969,0.05618,0.0412904,-3.26659,-3.15324,-3.09834,3527.94,2934.05,1.00097
log_lik[55],-3.64862,0.000794576,0.0468787,0.0394149,-3.734,-3.64196,-3.58684,3659.61,3065.6,1.00076
log_lik[56],-6.2322,0.00293157,0.190692,0.180114,-6.59353,-6.2023,-5.9824,4283.27,3427.21,1.00075
log_lik[57],-1.879,0.00157612,0.106661,0.100342,-2.07826,-1.85948,-1.74675,5145.35,3760.35,1.0002
log_lik[58],-3.56959,0.00120747,0.0641765,0.0467316,-3.68363,-3.55646,-3.49629,3485.98,3154.09,1.0019
log_lik[59],-5.6305,0.00836296,0.55869,0.541816,-6.62003,-5.58842,-4.79845,4490.29,3782.86,1.00156
log_lik[60],-3.65537,0.000883006,0.0529843,0.0422615,-3.75384,-3.64639,-3.5885,3796.46,3510.18,1.00101
log_lik[61],-4.97794,0.00301842,0.192881,0.185888,-5.33538,-4.95153,-4.71409,4424.93,3152.04,1.00171
log_lik[62],-2.87357,0.00292525,0.196692,0.186719,-3.23984,-2.84571,-2.60537,4550.65,3514.54,1.0005
log_lik[63],-2.21188,0.00263243,0.175575,0.173531,-2.51716,-2.20096,-1.94179,4481.25,3724.07,1.00169
log_lik[64],-2.55358,0.00265238,0.147604,0.0772731,-2.83829,-2.50138,-2.42914,3689.54,3504.43,1.00067
log_lik[65],-5.00022,0.00779672,0.541847,0.360843,-6.0873,-4.81755,-4.5168,5683.38,3555.04,1.00055
log_lik[66],-5.26961,0.00393269,0.241122,0.1668,-5.75748,-5.19374,-5.03712,4543.4,3687.75,0.999825
log_lik[67],-4.72497,0.00528717,0.292557,0.156896,-5.31747,-4.61865,-4.48034,3659.65,3390.87,0.999766
log_lik[68],-2.02606,0.00385639,0.26245,0.256089,-2.49968,-2.00432,-1.6449,4721.46,3072.64,0.999517
log_lik[69],-3.25141,0.00197916,0.105493,0.0613648,-3.46455,-3.22049,-3.15112,3265.15,3021.67,1.00032
log_lik[70],-1.65015,0.00363253,0.264085,0.24368,-2.13837,-1.61321,-1.28962,5916.04,3898.47,1.00076
log_lik[71],-1.97174,0.00369199,0.246419,0.191159,-2.46862,-1.89966,-1.73395,5676.49,3816.87,1.001
log_lik[72],-4.00846,0.00914644,0.564913,0.518317,-5.12628,-3.89184,-3.35025,4158.14,3530.13,0.99918
log_lik[73],-2.77995,0.00388065,0.210402,0.106844,-3.19721,-2.70409,-2.61119,3468.37,3526.56,0.999985
log_lik[74],-6.70316,0.00638253,0.43573,0.422941,-7.49146,-6.65763,-6.07036,4627.45,3301.56,1.00028
log_lik[75],-3.00959,0.00119765,0.0827612,0.0736407,-3.17081,-2.9937,-2.90566,5187.67,3501.75,1.00032
log_lik[76],-3.06114,0.000797087,0.0509348,0.0410606,-3.15884,-3.05157,-2.999,4638.05,3530.96,1.00085
log_lik[77],-4.12991,0.00255726,0.164596,0.142611,-4.44377,-4.09767,-3.92659,4446.37,3686.38,1.00208
log_lik[78],-5.127,0.00329572,0.210637,0.206052,-5.50248,-5.10316,-4.82918,3974.4,3903.77,1.00087
log_lik[79],-5.13137,0.00518806,0.356954,0.349189,-5.7902,-5.09137,-4.61804,4955.21,3508.73,0.999614
log_lik[80],-3.10968,0.000855647,0.0504485,0.0389479,-3.20394,-3.10037,-3.04834,3556.51,3049.89,1.00092
log_lik[81],-3.58879,0.00123787,0.0797627,0.0723657,-3.74149,-3.57394,-3.48411,4265.43,3837.17,1.00022
log_lik[82],-2.98671,0.000576643,0.0356011,0.032165,-3.04974,-2.98268,-2.93635,4002.65,2920.28,0.999853
log_lik[83],-3.0507,0.00070952,0.0433325,0.0368797,-3.12811,-3.04417,-2.99378,4005.72,2936.1,1.00014
log_lik[84],-1.87646,0.00128627,0.0878378,0.0827958,-2.04286,-1.86312,-1.76076,4892.22,3860.5,1.0009
log_lik[85],-3.25441,0.00128578,0.0803669,0.0655976,-3.40934,-3.236,-3.15893,4057.69,3562.29,1.00034
log_lik[86],-4.05581,0.00104366,0.0626356,0.0488072,-4.17496,-4.04356,-3.97941,4063.03,3198.94,1.00147
log_lik[87],-1.8724,0.00289682,0.197483,0.194643,-2.22346,-1.8501,-1.59793,5046.07,3753.79,1.00029
log_lik[88],-3.06211,0.00124685,0.078901,0.0691114,-3.21567,-3.04804,-2.96155,4152.62,3570.94,0.99998
log_lik[89],-2.25988,0.00114024,0.0586438,0.0359531,-2.36382,-2.24555,-2.20154,3148.13,3033.71,0.999835
log_lik[90],-4.51088,0.00340907,0.203415,0.198112,-4.8744,-4.48575,-4.22301,3729.77,3890.08,1.00015
log_lik[91],-3.22856,0.000931593,0.0574491,0.0496671,-3.33937,-3.21858,-3.15351,4043.05,3612.77,0.999762
log_lik[92],-3.6851,0.00363432,0.240625,0.244355,-4.11011,-3.67327,-3.31525,4365.91,3010.64,1.00064
log_lik[93],-2.34683,0.00232768,0.147273,0.146726,-2.60721,-2.338,-2.12129,3985.53,3678.58,1.00009
log_lik[94],-3.96366,0.000870297,0.0552508,0.044226,-4.06645,-3.95477,-3.89396,4308.35,3356.81,1.00052
log_lik[95],-2.76447,0.00206527,0.137487,0.111684,-3.03053,-2.72839,-2.61672,4718.14,3564.47,0.999953
log_lik[96],-4.23568,0.00504104,0.346431,0.327625,-4.90352,-4.15757,-3.82951,5509.74,3814.31,0.999789
log_lik[97],-3.78682,0.00353794,0.224192,0.220856,-4.19169,-3.76319,-3.46659,3931.96,3738.81,1.00071
log_lik[98],-4.96628,0.00606481,0.41573,0.413912,-5.67259,-4.9588,-4.30658,4724.91,3673.59,1.00022
log_lik[99],-4.29481,0.00258786,0.170942,0.165762,-4.60108,-4.27106,-4.05704,4522.76,3642.01,1.00129
log_lik[100],-3.05453,0.000836846,0.04877,0.0376358,-3.14216,-3.04641,-2.9955,3681.31,3212.93,0.999941
log_lik[101],-3.64222,0.00185984,0.122281,0.110706,-3.87049,-3.6166,-3.49129,4833.27,3337.45,1.00064
log_lik[102],-2.00663,0.0018554,0.125721,0.122782,-2.23193,-1.99456,-1.82932,4854.31,3685.83,0.999786
log_lik[103],-3.50997,0.000934744,0.063378,0.0501564,-3.63414,-3.49657,-3.43272,4961.63,3770.59,0.999557
log_lik[104],-2.87065,0.00111764,0.0743312,0.067399,-3.01096,-2.85649,-2.77459,4500.78,3504.04,0.999617
log_lik[105],-3.44935,0.00262517,0.189292,0.174873,-3.80788,-3.40796,-3.21316,5199.65,3859.32,1.00002
log_lik[106],-3.38184,0.000792425,0.0518701,0.0413052,-3.48181,-3.37265,-3.31583,4567.0,3356.68,0.999705
log_lik[107],-2.73564,0.000719932,0.0462464,0.0364349,-2.8253,-2.72698,-2.67835,4515.31,3311.29,0.999942
log_lik[108],-4.04945,0.00125039,0.0763497,0.056198,-4.19831,-4.03154,-3.96168,4178.15,3447.92,1.00129
log_lik[109],-1.84147,0.000890372,0.0574068,0.0549155,-1.94936,-1.83432,-1.76163,4296.72,3955.99,1.0005
log_lik[110],-3.26011,0.000860016,0.0538093,0.0433735,-3.36376,-3.25075,-3.193,4095.74,3462.86,1.00096
log_lik[111],-2.73109,0.000767383,0.044054,0.0341888,-2.80777,-2.72424,-2.67699,3710.32,3001.96,0.999838
log_lik[112],-3.26254,0.00173155,0.121162,0.101899,-3.49818,-3.2329,-3.12412,5054.75,3762.03,0.999661
log_lik[113],-5.00889,0.00111049,0.07711,0.068548,-5.1555,-4.99402,-4.9119,4998.16,4006.85,0.999835
log_lik[114],-3.53675,0.000916842,0.0565796,0.046524,-3.64118,-3.52655,-3.46539,4172.06,3350.46,1.00085
log_lik[115],-3.2532,0.000850222,0.0493169,0.0403267,-3.34616,-3.24522,-3.19057,3693.38,3228.11,1.00055
log_lik[116],-2.11741,0.00242894,0.170648,0.163316,-2.43444,-2.09669,-1.88094,5363.33,3774.02,1.0003
log_lik[117],-2.91353,0.00239061,0.156099,0.150573,-3.19211,-2.89809,-2.68781,4325.52,3969.7,0.999508
log_lik[118],-3.17171,0.00106256,0.0662338,0.0452934,-3.29262,-3.15653,-3.09961,4121.37,3131.23,0.9999
log_lik[119],-3.41699,0.00157002,0.103003,0.0942785,-3.6105,-3.4003,-3.27888,4422.33,3963.15,1.00054
log_lik[120],-5.12921,0.00135784,0.0927593,0.0838559,-5.303,-5.11279,-5.01113,4879.5,3427.26,1.00057
log_lik[121],-6.15361,0.00164464,0.109103,0.103189,-6.35316,-6.14085,-6.0001,4564.27,3813.16,1.00023
log_lik[122],-6.58163,0.00295952,0.189996,0.179432,-6.94438,-6.55652,-6.31846,4139.95,3063.99,1.0003
log_lik[123],-5.49396,0.00115066,0.0767577,0.0711648,-5.63466,-5.48301,-5.38816,4777.25,3686.35,1.00049
log_lik[124],-5.01593,0.00185413,0.100651,0.0677771,-5.22048,-4.98969,-4.90997,3377.94,2960.32,0.999899
log_lik[125],-6.07689,0.00357086,0.239739,0.234555,-6.49596,-6.05362,-5.72255,4607.04,3792.56,1.00069
log_lik[126],-5.89527,0.0017077,0.111513,0.0983409,-6.10641,-5.87481,-5.7564,4619.71,3511.06,1.00078
log_lik[127],-5.83952,0.000819562,0.0498704,0.0439813,-5.92988,-5.83341,-5.77072,3999.69,3488.67,1.00075
log_lik[128],-6.15565,0.00174711,0.110885,0.0921214,-6.37285,-6.1319,-6.02399,4498.68,3664.16,1.00048
log_lik[129],-5.03825,0.000665792,0.042212,0.0387848,-5.11006,-5.03531,-4.9761,4277.82,3226.12,1.00039
log_lik[130],-5.69292,0.000698863,0.0437383,0.0399264,-5.76879,-5.68862,-5.62886,4206.47,3018.8,1.00043
log_lik[131],-6.07555,0.00388369,0.281714,0.274896,-6.57203,-6.05297,-5.65928,5291.74,3328.31,1.00147
log_lik[132],-5.96256,0.000860293,0.051119,0.0435884,-6.05241,-5.95603,-5.89285,3944.03,3263.58,1.00011
log_lik[133],-5.7282,0.00131816,0.0854833,0.0666429,-5.88986,-5.70984,-5.62781,4487.74,3710.46,0.999819
log_lik[134],-4.93956,0.00293832,0.176378,0.0998605,-5.28468,-4.88028,-4.78107,3972.83,3249.82,1.00027
log_lik[135],-6.05742,0.00579568,0.38094,0.355824,-6.775,-6.00361,-5.53414,4249.84,3641.7,1.00177
log_lik[136],-6.00781,0.00141991,0.0837124,0.0608978,-6.17776,-5.9878,-5.91213,3987.61,3274.89,1.00077
log_lik[137],-6.00625,0.00461357,0.317089,0.317847,-6.56735,-5.98363,-5.52111,4762.32,3691.67,1.00001
log_lik[138],-5.487,0.00116504,0.0710815,0.053381,-5.61926,-5.47321,-5.403,4279.18,3298.53,1.00015
log_lik[139],-4.63444,0.00168984,0.111466,0.100261,-4.84843,-4.61055,-4.50075,4653.5,3572.89,1.00012
log_lik[140],-6.71762,0.0030828,0.197699,0.188335,-7.07842,-6.69839,-6.43058,4257.12,3330.58,1.00073
log_lik[141],-5.47322,0.00119861,0.077729,0.0678438,-5.6191,-5.45894,-5.37228,4633.4,3106.58,1.00018
log_lik[142],-5.74695,0.00105232,0.0694816,0.0579548,-5.88163,-5.73525,-5.66033,4680.58,3562.32,1.00168
log_lik[143],-5.78398,0.00173033,0.113506,0.107926,-5.9926,-5.77279,-5.6203,4478.02,3312.11,1.00093
log_lik[144],-5.34354,0.00170129,0.0987577,0.0680365,-5.54008,-5.31883,-5.23986,3813.48,3522.23,1.00051
log_lik[145],-6.24655,0.0079648,0.528151,0.47034,-7.27066,-6.13827,-5.61642,4005.83,3590.79,1.00152
log_lik[146],-5.27549,0.00120425,0.0753807,0.0646858,-5.42213,-5.26139,-5.18068,4255.67,3458.62,1.00019
log_lik[147],-5.28336,0.00592746,0.361699,0.3383,-5.97402,-5.21855,-4.82829,3954.08,3333.29,1.00235
log_lik[148],-4.60324,0.00187148,0.108352,0.0785778,-4.81041,-4.57454,-4.48721,3666.39,3149.92,1.0004
log_lik[149],-4.81756,0.00501188,0.233766,0.118252,-5.2767,-4.73672,-4.6231,2422.95,2573.78,1.00067
log_lik[150],-5.74229,0.00344313,0.208267,0.199921,-6.12585,-5.71139,-5.46251,3816.17,3597.75,0.999844
log_lik[151],-5.30985,0.00199201,0.136939,0.134694,-5.56593,-5.28864,-5.1317,4964.62,3931.43,1.00041
log_lik[152],-5.4138,0.00180564,0.102288,0.0657607,-5.61151,-5.38681,-5.30851,3666.65,3537.64,1.00062
log_lik[153],-8.91048,0.00973844,0.627068,0.617028,-10.042,-8.8638,-7.98369,4162.26,3791.61,0.999874
log_lik[154],-5.19896,0.00139379,0.0836885,0.0610312,-5.35809,-5.18102,-5.10547,4131.34,3252.44,1.0003
log_lik[155],-5.71958,0.00371015,0.259607,0.249144,-6.18224,-5.70002,-5.3236,5050.45,3339.1,0.999992
log_lik[156],-6.19314,0.00449302,0.302373,0.299559,-6.72175,-6.17094,-5.72995,4574.35,3436.46,0.999603
log_lik[157],-6.05115,0.00668991,0.424209,0.414142,-6.79232,-6.0262,-5.39573,4179.09,3288.95,1.00009
log_lik[158],-6.59445,0.00326453,0.215837,0.201411,-6.99197,-6.56368,-6.3038,4379.68,3575.33,1.00066
log_lik[159],-5.68892,0.00077468,0.0465122,0.0404824,-5.76992,-5.68384,-5.62339,3872.21,3314.78,1.00067
log_lik[160],-5.74423,0.00332363,0.204119,0.181848,-6.13183,-5.70299,-5.5024,4020.56,3104.16,1.00146
